mid_idx,mid_freq,fine_idx,fine_freq,cosine,delta_MHz
1619,1618.6523,345,1620.558886,0.8666724562644958,-1.9065860000000612
1622,1621.582,1940,1618.104116,0.8639870285987854,3.477884000000131
1625,1618.6523,416,1622.866653,0.8772637248039246,-4.214353000000074
1628,1624.5117,2014,1624.994287,0.95669025182724,-0.4825869999999668
1629,1618.6523,1944,1620.868958,0.8643066883087158,-2.216658000000052
1631,1624.5117,897,1622.984592,0.6738772392272949,1.5271079999999984
1632,1621.582,1726,1624.393716,0.8582515716552734,-2.811715999999933
1634,1621.582,1144,1619.544338,0.8748558163642883,2.037662000000182
1640,1624.5103,1702,1622.620155,0.8584462404251099,1.8901449999998476
1641,1618.6523,1895,1623.080425,0.8211405873298645,-4.428125000000136
1642,1618.6523,1368,1620.657558,0.9578407406806946,-2.00525800000014
1646,1618.6523,1777,1618.858402,0.9360584020614624,-0.20610200000010082
1647,1618.6523,483,1621.193787,0.9042549133300781,-2.541486999999961
1648,1618.6509,126,1618.533435,0.899401843547821,0.11746500000003834
1652,1618.6523,2184,1623.579738,0.8434969186782837,-4.927437999999938
1654,1624.5117,1180,1622.66699,0.909093976020813,1.8447100000000773
1655,1618.6509,1061,1622.29729,0.9319795370101929,-3.646389999999883
1657,1618.6523,380,1621.207813,0.8635249733924866,-2.555513000000019
1659,1618.6523,1164,1621.592478,0.8839867115020752,-2.94017800000006
1660,1618.6523,579,1619.763639,0.9089446067810059,-1.1113390000000436
1665,1618.6523,2838,1619.881933,0.9501619338989258,-1.2296329999999216
1667,1618.6523,2686,1622.700376,0.8795566558837891,-4.048076000000037
1668,1618.6523,2254,1622.63878,0.957890510559082,-3.9864800000000287
1669,1618.6509,2872,1622.883724,0.8775122761726379,-4.232823999999937
1671,1618.6523,1870,1615.821725,0.8834022879600525,2.8305749999999534
1672,1618.6523,2683,1622.406959,0.8760929703712463,-3.754658999999947
1673,1618.6523,1037,1619.17084,0.8850870728492737,-0.51854000000003
1674,1618.6523,1146,1622.938779,0.9528374671936035,-4.286479000000099
1675,1621.582,2516,1626.453082,0.8007667064666748,-4.871081999999888
1678,1618.6523,722,1622.913052,0.9801217913627625,-4.260752000000139
1679,1624.5117,74,1625.114021,0.6983688473701477,-0.6023210000000745
1680,1618.6509,2826,1618.223498,0.9182496070861816,0.42740200000002915
1682,1615.7227,2117,1619.122591,0.7829618453979492,-3.399891000000025
1686,1624.5117,445,1623.999244,0.8776542544364929,0.5124559999999292
1687,1624.5117,452,1623.426427,0.8517814874649048,1.0852729999999156
1689,1618.6523,748,1618.131953,0.9659669399261475,0.5203469999999015
1690,1618.6523,1473,1622.190985,0.9646086096763611,-3.5386849999999868
1691,1618.6523,2175,1621.752332,0.9210686683654785,-3.1000320000000556
1693,1618.6523,1687,1618.258939,0.8168785572052002,0.3933609999999135
1695,1618.6523,816,1623.50004,0.8448585271835327,-4.847739999999931
1697,1618.6523,2607,1621.406889,0.9451144933700562,-2.7545890000001236
